date,period,value,field,symbol
2014-04-26,201401,0.159871,YOYLiability,sz000825
2014-04-26,201401,0.666479,liabilityToAsset,sz000825
2014-04-26,201401,2.998313,assetToEquity,sz000825
2014-04-26,201401,0.007198,CFOToOR,sz000825
2014-04-26,201401,1.277677,CFOToNP,sz000825
2014-04-26,201401,0.007198,CFOToGr,sz000825
2014-04-26,201401,0.011593,YOYEquity,sz000825
2014-04-26,201401,-0.434621,YOYNI,sz000825
2014-04-26,201401,-0.377778,YOYEPSBasic,sz000825
2014-04-26,201401,-0.372855,YOYPNI,sz000825
2014-04-26,201401,0.006468,roeAvg,sz000825
2014-04-26,201401,0.005634,npMargin,sz000825
2014-04-26,201401,113449316.8,netProfit,sz000825
2014-04-26,201401,0.09387,epsTTM,sz000825
2014-04-26,201401,,MBRevenue,sz000825
2014-04-26,201401,5696247796.0,totalShare,sz000825
2014-04-26,201401,5695983193.0,liqaShare,sz000825
2014-04-26,201401,0.006468,dupontROE,sz000825
2014-04-26,201401,3.126658,dupontAssetStoEquity,sz000825
2014-04-26,201401,0.260622,dupontAssetTurn,sz000825
2014-04-26,201401,1.408907,dupontPnitoni,sz000825
2014-04-26,201401,0.005634,dupontNitogr,sz000825
2014-04-26,201401,0.972065,dupontTaxBurden,sz000825
2014-04-26,201401,0.260622,AssetTurnRatio,sz000825
2015-04-25,201501,-0.00991,YOYLiability,sz000825
2015-04-25,201501,0.666778,liabilityToAsset,sz000825
2015-04-25,201501,3.001003,assetToEquity,sz000825
2015-04-25,201501,0.051321,CFOToOR,sz000825
2015-04-25,201501,723.32978,CFOToNP,sz000825
2015-04-25,201501,0.051321,CFOToGr,sz000825
2015-04-25,201501,0.008505,YOYEquity,sz000825
2015-04-25,201501,-0.989328,YOYNI,sz000825
2015-04-25,201501,-0.892857,YOYEPSBasic,sz000825
2015-04-25,201501,-0.888014,YOYPNI,sz000825
2015-04-25,201501,0.000716,roeAvg,sz000825
2015-04-25,201501,7.1e-05,npMargin,sz000825
2015-04-25,201501,1210694.58,netProfit,sz000825
2015-04-25,201501,0.052669,epsTTM,sz000825
2015-04-25,201501,,MBRevenue,sz000825
2015-04-25,201501,5696247796.0,totalShare,sz000825
2015-04-25,201501,5695983193.0,liqaShare,sz000825
2015-04-25,201501,0.000716,dupontROE,sz000825
2015-04-25,201501,3.08518,dupontAssetStoEquity,sz000825
2015-04-25,201501,0.221293,dupontAssetTurn,sz000825
2015-04-25,201501,14.784732,dupontPnitoni,sz000825
2015-04-25,201501,7.1e-05,dupontNitogr,sz000825
2015-04-25,201501,0.252512,dupontTaxBurden,sz000825
2015-04-25,201501,0.221293,AssetTurnRatio,sz000825
2016-04-28,201601,0.000971,YOYLiability,sz000825
2016-04-28,201601,0.707333,liabilityToAsset,sz000825
2016-04-28,201601,3.416858,assetToEquity,sz000825
2016-04-28,201601,0.186852,CFOToOR,sz000825
2016-04-28,201601,,CFOToNP,sz000825
2016-04-28,201601,0.186852,CFOToGr,sz000825
2016-04-28,201601,-0.170743,YOYEquity,sz000825
2016-04-28,201601,-475.963119,YOYNI,sz000825
2016-04-28,201601,-32.666667,YOYEPSBasic,sz000825
2016-04-28,201601,-31.385318,YOYPNI,sz000825
2016-04-28,201601,-0.025887,roeAvg,sz000825
2016-04-28,201601,-0.050537,npMargin,sz000825
2016-04-28,201601,-575035273.27,netProfit,sz000825
2016-04-28,201601,-0.750176,epsTTM,sz000825
2016-04-28,201601,,MBRevenue,sz000825
2016-04-28,201601,5696247796.0,totalShare,sz000825
2016-04-28,201601,5696074051.0,liqaShare,sz000825
2016-04-28,201601,-0.025887,dupontROE,sz000825
2016-04-28,201601,3.473725,dupontAssetStoEquity,sz000825
2016-04-28,201601,0.155909,dupontAssetTurn,sz000825
2016-04-28,201601,0.945839,dupontPnitoni,sz000825
2016-04-28,201601,-0.050537,dupontNitogr,sz000825
2016-04-28,201601,1.005625,dupontTaxBurden,sz000825
2016-04-28,201601,0.155909,AssetTurnRatio,sz000825
2017-04-27,201701,-0.056485,YOYLiability,sz000825
2017-04-27,201701,0.676929,liabilityToAsset,sz000825
2017-04-27,201701,3.095299,assetToEquity,sz000825
2017-04-27,201701,0.032243,CFOToOR,sz000825
2017-04-27,201701,1.890627,CFOToNP,sz000825
2017-04-27,201701,0.032243,CFOToGr,sz000825
2017-04-27,201701,0.097765,YOYEquity,sz000825
2017-04-27,201701,1.499131,YOYNI,sz000825
2017-04-27,201701,1.589474,YOYEPSBasic,sz000825
2017-04-27,201701,1.591575,YOYPNI,sz000825
2017-04-27,201701,0.014234,roeAvg,sz000825
2017-04-27,201701,0.017054,npMargin,sz000825
2017-04-27,201701,287018087.2,netProfit,sz000825
2017-04-27,201701,0.353092,epsTTM,sz000825
2017-04-27,201701,,MBRevenue,sz000825
2017-04-27,201701,5696247796.0,totalShare,sz000825
2017-04-27,201701,5696074051.0,liqaShare,sz000825
2017-04-27,201701,0.014234,dupontROE,sz000825
2017-04-27,201701,3.208831,dupontAssetStoEquity,sz000825
2017-04-27,201701,0.232029,dupontAssetTurn,sz000825
2017-04-27,201701,1.121017,dupontPnitoni,sz000825
2017-04-27,201701,0.017054,dupontNitogr,sz000825
2017-04-27,201701,0.993049,dupontTaxBurden,sz000825
2017-04-27,201701,0.232029,AssetTurnRatio,sz000825
2018-04-20,201801,-0.104423,YOYLiability,sz000825
2018-04-20,201801,0.604299,liabilityToAsset,sz000825
2018-04-20,201801,2.527158,assetToEquity,sz000825
2018-04-20,201801,0.063471,CFOToOR,sz000825
2018-04-20,201801,0.799971,CFOToNP,sz000825
2018-04-20,201801,0.063471,CFOToGr,sz000825
2018-04-20,201801,0.245754,YOYEquity,sz000825
2018-04-20,201801,3.969648,YOYNI,sz000825
2018-04-20,201801,3.491228,YOYEPSBasic,sz000825
2018-04-20,201801,3.510935,YOYPNI,sz000825
2018-04-20,201801,0.052866,roeAvg,sz000825
2018-04-20,201801,0.079342,npMargin,sz000825
2018-04-20,201801,1436661989.52,netProfit,sz000825
2018-04-20,201801,1.010981,epsTTM,sz000825
2018-04-20,201801,,MBRevenue,sz000825
2018-04-20,201801,5696247796.0,totalShare,sz000825
2018-04-20,201801,2079562006.0,liqaShare,sz000825
2018-04-20,201801,0.052866,dupontROE,sz000825
2018-04-20,201801,2.663862,dupontAssetStoEquity,sz000825
