date,period,value,field,symbol
2014-04-26,201401,-0.02951,YOYLiability,sz000663
2014-04-26,201401,0.742891,liabilityToAsset,sz000663
2014-04-26,201401,3.889396,assetToEquity,sz000663
2014-04-26,201401,-0.423795,CFOToOR,sz000663
2014-04-26,201401,,CFOToNP,sz000663
2014-04-26,201401,-0.423795,CFOToGr,sz000663
2014-04-26,201401,-0.071838,YOYEquity,sz000663
2014-04-26,201401,-10.568224,YOYNI,sz000663
2014-04-26,201401,-4.0,YOYEPSBasic,sz000663
2014-04-26,201401,-4.877907,YOYPNI,sz000663
2014-04-26,201401,-0.029346,roeAvg,sz000663
2014-04-26,201401,-0.111048,npMargin,sz000663
2014-04-26,201401,-8617290.49,netProfit,sz000663
2014-04-26,201401,0.01568,epsTTM,sz000663
2014-04-26,201401,,MBRevenue,sz000663
2014-04-26,201401,202760280.0,totalShare,sz000663
2014-04-26,201401,166918062.0,liqaShare,sz000663
2014-04-26,201401,-0.029346,dupontROE,sz000663
2014-04-26,201401,4.157208,dupontAssetStoEquity,sz000663
2014-04-26,201401,0.057231,dupontAssetTurn,sz000663
2014-04-26,201401,1.110727,dupontPnitoni,sz000663
2014-04-26,201401,-0.111048,dupontNitogr,sz000663
2014-04-26,201401,1.000039,dupontTaxBurden,sz000663
2014-04-26,201401,0.057231,AssetTurnRatio,sz000663
2015-04-30,201501,-0.015622,YOYLiability,sz000663
2015-04-30,201501,0.741923,liabilityToAsset,sz000663
2015-04-30,201501,3.874818,assetToEquity,sz000663
2015-04-30,201501,-0.146503,CFOToOR,sz000663
2015-04-30,201501,-82.102028,CFOToNP,sz000663
2015-04-30,201501,-0.146503,CFOToGr,sz000663
2015-04-30,201501,-0.0125,YOYEquity,sz000663
2015-04-30,201501,1.017104,YOYNI,sz000663
2015-04-30,201501,0.92,YOYEPSBasic,sz000663
2015-04-30,201501,0.907588,YOYPNI,sz000663
2015-04-30,201501,-0.002768,roeAvg,sz000663
2015-04-30,201501,0.001784,npMargin,sz000663
2015-04-30,201501,147393.24,netProfit,sz000663
2015-04-30,201501,-0.059079,epsTTM,sz000663
2015-04-30,201501,,MBRevenue,sz000663
2015-04-30,201501,202760280.0,totalShare,sz000663
2015-04-30,201501,170318617.0,liqaShare,sz000663
2015-04-30,201501,-0.002768,dupontROE,sz000663
2015-04-30,201501,4.238006,dupontAssetStoEquity,sz000663
2015-04-30,201501,0.060995,dupontAssetTurn,sz000663
2015-04-30,201501,-6.001063,dupontPnitoni,sz000663
2015-04-30,201501,0.001784,dupontNitogr,sz000663
2015-04-30,201501,0.949487,dupontTaxBurden,sz000663
2015-04-30,201501,0.060995,AssetTurnRatio,sz000663
2016-04-30,201601,0.977453,YOYLiability,sz000663
2016-04-30,201601,0.492348,liabilityToAsset,sz000663
2016-04-30,201601,1.969853,assetToEquity,sz000663
2016-04-30,201601,-0.237776,CFOToOR,sz000663
2016-04-30,201601,,CFOToNP,sz000663
2016-04-30,201601,-0.237776,CFOToGr,sz000663
2016-04-30,201601,5.305343,YOYEquity,sz000663
2016-04-30,201601,-108.797705,YOYNI,sz000663
2016-04-30,201601,-11.5,YOYEPSBasic,sz000663
2016-04-30,201601,-18.231517,YOYPNI,sz000663
2016-04-30,201601,-0.008496,roeAvg,sz000663
2016-04-30,201601,-0.080491,npMargin,sz000663
2016-04-30,201601,-15888653.03,netProfit,sz000663
2016-04-30,201601,0.084335,epsTTM,sz000663
2016-04-30,201601,,MBRevenue,sz000663
2016-04-30,201601,341019799.0,totalShare,sz000663
2016-04-30,201601,170318617.0,liqaShare,sz000663
2016-04-30,201601,-0.008496,dupontROE,sz000663
2016-04-30,201601,1.990207,dupontAssetStoEquity,sz000663
2016-04-30,201601,0.049538,dupontAssetTurn,sz000663
2016-04-30,201601,1.070612,dupontPnitoni,sz000663
2016-04-30,201601,-0.080491,dupontNitogr,sz000663
