date,period,value,field,symbol
2014-04-30,201401,0.56847,YOYLiability,sz000978
2014-04-30,201401,0.455311,liabilityToAsset,sz000978
2014-04-30,201401,1.83591,assetToEquity,sz000978
2014-04-30,201401,-1.361197,CFOToOR,sz000978
2014-04-30,201401,,CFOToNP,sz000978
2014-04-30,201401,-1.361197,CFOToGr,sz000978
2014-04-30,201401,-0.042691,YOYEquity,sz000978
2014-04-30,201401,0.036492,YOYNI,sz000978
2014-04-30,201401,0.050633,YOYEPSBasic,sz000978
2014-04-30,201401,0.044789,YOYPNI,sz000978
2014-04-30,201401,-0.019167,roeAvg,sz000978
2014-04-30,201401,-0.36263,npMargin,sz000978
2014-04-30,201401,-29713361.56,netProfit,sz000978
2014-04-30,201401,0.033084,epsTTM,sz000978
2014-04-30,201401,,MBRevenue,sz000978
2014-04-30,201401,360100000.0,totalShare,sz000978
2014-04-30,201401,360100000.0,liqaShare,sz000978
2014-04-30,201401,-0.019167,dupontROE,sz000978
2014-04-30,201401,1.971797,dupontAssetStoEquity,sz000978
2014-04-30,201401,0.029461,dupontAssetTurn,sz000978
2014-04-30,201401,0.909897,dupontPnitoni,sz000978
2014-04-30,201401,-0.36263,dupontNitogr,sz000978
2014-04-30,201401,1.018478,dupontTaxBurden,sz000978
2014-04-30,201401,0.029461,AssetTurnRatio,sz000978
2015-04-29,201501,0.037198,YOYLiability,sz000978
2015-04-29,201501,0.452932,liabilityToAsset,sz000978
2015-04-29,201501,1.827925,assetToEquity,sz000978
2015-04-29,201501,-0.293895,CFOToOR,sz000978
2015-04-29,201501,,CFOToNP,sz000978
2015-04-29,201501,-0.293895,CFOToGr,sz000978
2015-04-29,201501,0.039134,YOYEquity,sz000978
2015-04-29,201501,0.45737,YOYNI,sz000978
2015-04-29,201501,0.493333,YOYEPSBasic,sz000978
2015-04-29,201501,0.497871,YOYPNI,sz000978
2015-04-29,201501,-0.009308,roeAvg,sz000978
2015-04-29,201501,-0.165962,npMargin,sz000978
2015-04-29,201501,-16123355.75,netProfit,sz000978
2015-04-29,201501,0.151826,epsTTM,sz000978
2015-04-29,201501,,MBRevenue,sz000978
2015-04-29,201501,360100000.0,totalShare,sz000978
2015-04-29,201501,360100000.0,liqaShare,sz000978
2015-04-29,201501,-0.009308,dupontROE,sz000978
2015-04-29,201501,2.047208,dupontAssetStoEquity,sz000978
2015-04-29,201501,0.032538,dupontAssetTurn,sz000978
2015-04-29,201501,0.841985,dupontPnitoni,sz000978
2015-04-29,201501,-0.165962,dupontNitogr,sz000978
2015-04-29,201501,1.218935,dupontTaxBurden,sz000978
2015-04-29,201501,0.032538,AssetTurnRatio,sz000978
2016-04-29,201601,-0.133955,YOYLiability,sz000978
2016-04-29,201601,0.417505,liabilityToAsset,sz000978
2016-04-29,201601,1.716753,assetToEquity,sz000978
2016-04-29,201601,-0.24221,CFOToOR,sz000978
2016-04-29,201601,,CFOToNP,sz000978
2016-04-29,201601,-0.24221,CFOToGr,sz000978
2016-04-29,201601,0.0113,YOYEquity,sz000978
2016-04-29,201601,0.113667,YOYNI,sz000978
2016-04-29,201601,0.210526,YOYEPSBasic,sz000978
2016-04-29,201601,0.200139,YOYPNI,sz000978
2016-04-29,201601,-0.007369,roeAvg,sz000978
2016-04-29,201601,-0.146603,npMargin,sz000978
2016-04-29,201601,-14290657.4,netProfit,sz000978
2016-04-29,201601,0.090544,epsTTM,sz000978
2016-04-29,201601,,MBRevenue,sz000978
2016-04-29,201601,360100000.0,totalShare,sz000978
2016-04-29,201601,360034375.0,liqaShare,sz000978
2016-04-29,201601,-0.007369,dupontROE,sz000978
2016-04-29,201601,1.895549,dupontAssetStoEquity,sz000978
2016-04-29,201601,0.0349,dupontAssetTurn,sz000978
2016-04-29,201601,0.759839,dupontPnitoni,sz000978
2016-04-29,201601,-0.146603,dupontNitogr,sz000978
2016-04-29,201601,1.229489,dupontTaxBurden,sz000978
2016-04-29,201601,0.0349,AssetTurnRatio,sz000978
2017-04-28,201701,-0.035487,YOYLiability,sz000978
2017-04-28,201701,0.41729,liabilityToAsset,sz000978
2017-04-28,201701,1.71612,assetToEquity,sz000978
2017-04-28,201701,-0.202648,CFOToOR,sz000978
2017-04-28,201701,,CFOToNP,sz000978
2017-04-28,201701,-0.202648,CFOToGr,sz000978
2017-04-28,201701,-0.000884,YOYEquity,sz000978
2017-04-28,201701,0.672323,YOYNI,sz000978
2017-04-28,201701,0.866667,YOYEPSBasic,sz000978
2017-04-28,201701,0.858188,YOYPNI,sz000978
2017-04-28,201701,-0.001049,roeAvg,sz000978
2017-04-28,201701,-0.038725,npMargin,sz000978
2017-04-28,201701,-4682719.78,netProfit,sz000978
2017-04-28,201701,0.046394,epsTTM,sz000978
2017-04-28,201701,,MBRevenue,sz000978
2017-04-28,201701,360100000.0,totalShare,sz000978
2017-04-28,201701,360034375.0,liqaShare,sz000978
2017-04-28,201701,-0.001049,dupontROE,sz000978
2017-04-28,201701,1.808483,dupontAssetStoEquity,sz000978
2017-04-28,201701,0.045562,dupontAssetTurn,sz000978
2017-04-28,201701,0.328844,dupontPnitoni,sz000978
2017-04-28,201701,-0.038725,dupontNitogr,sz000978
2017-04-28,201701,1.836936,dupontTaxBurden,sz000978
2017-04-28,201701,0.045562,AssetTurnRatio,sz000978
2018-04-28,201801,-0.014584,YOYLiability,sz000978
2018-04-28,201801,0.409044,liabilityToAsset,sz000978
2018-04-28,201801,1.692173,assetToEquity,sz000978
2018-04-28,201801,-0.135547,CFOToOR,sz000978
2018-04-28,201801,,CFOToNP,sz000978
2018-04-28,201801,-0.135547,CFOToGr,sz000978
2018-04-28,201801,0.031742,YOYEquity,sz000978
2018-04-28,201801,-0.138082,YOYNI,sz000978
2018-04-28,201801,-0.5,YOYEPSBasic,sz000978
2018-04-28,201801,-0.440676,YOYPNI,sz000978
2018-04-28,201801,-0.001465,roeAvg,sz000978
2018-04-28,201801,-0.047432,npMargin,sz000978
2018-04-28,201801,-5329318.68,netProfit,sz000978
2018-04-28,201801,0.145135,epsTTM,sz000978
2018-04-28,201801,,MBRevenue,sz000978
2018-04-28,201801,360100000.0,totalShare,sz000978
2018-04-28,201801,360027925.0,liqaShare,sz000978
2018-04-28,201801,-0.001465,dupontROE,sz000978
2018-04-28,201801,1.74136,dupontAssetStoEquity,sz000978
2018-04-28,201801,0.042605,dupontAssetTurn,sz000978
2018-04-28,201801,0.416277,dupontPnitoni,sz000978
2018-04-28,201801,-0.047432,dupontNitogr,sz000978
2018-04-28,201801,1.870812,dupontTaxBurden,sz000978
2018-04-28,201801,0.042605,AssetTurnRatio,sz000978
2019-04-27,201901,0.285624,YOYLiability,sz000978
2019-04-27,201901,0.465542,liabilityToAsset,sz000978
2019-04-27,201901,1.871055,assetToEquity,sz000978
2019-04-27,201901,-0.41272,CFOToOR,sz000978
2019-04-27,201901,,CFOToNP,sz000978
2019-04-27,201901,-0.41272,CFOToGr,sz000978
2019-04-27,201901,0.034212,YOYEquity,sz000978
2019-04-27,201901,-0.208042,YOYNI,sz000978
2019-04-27,201901,0.166667,YOYEPSBasic,sz000978
2019-04-27,201901,0.122393,YOYPNI,sz000978
2019-04-27,201901,-0.001242,roeAvg,sz000978
2019-04-27,201901,-0.055402,npMargin,sz000978
2019-04-27,201901,-6438038.76,netProfit,sz000978
2019-04-27,201901,0.224031,epsTTM,sz000978
2019-04-27,201901,,MBRevenue,sz000978
2019-04-27,201901,360100000.0,totalShare,sz000978
2019-04-27,201901,360053425.0,liqaShare,sz000978
2019-04-27,201901,-0.001242,dupontROE,sz000978
2019-04-27,201901,1.885674,dupontAssetStoEquity,sz000978
2019-04-27,201901,0.039304,dupontAssetTurn,sz000978
2019-04-27,201901,0.302413,dupontPnitoni,sz000978
2019-04-27,201901,-0.055402,dupontNitogr,sz000978
2019-04-27,201901,1.654334,dupontTaxBurden,sz000978
2019-04-27,201901,0.039304,AssetTurnRatio,sz000978
2020-04-29,202001,-0.075564,YOYLiability,sz000978
2020-04-29,202001,0.457977,liabilityToAsset,sz000978
2020-04-29,202001,1.84494,assetToEquity,sz000978
2020-04-29,202001,-1.554421,CFOToOR,sz000978
2020-04-29,202001,,CFOToNP,sz000978
2020-04-29,202001,-1.554421,CFOToGr,sz000978
2020-04-29,202001,-0.02553,YOYEquity,sz000978
2020-04-29,202001,-10.609329,YOYNI,sz000978
2020-04-29,202001,-36.2,YOYEPSBasic,sz000978
2020-04-29,202001,-33.465333,YOYPNI,sz000978
2020-04-29,202001,-0.04305,roeAvg,sz000978
2020-04-29,202001,-2.718633,npMargin,sz000978
2020-04-29,202001,-74741307.86,netProfit,sz000978
2020-04-29,202001,-0.02815,epsTTM,sz000978
2020-04-29,202001,,MBRevenue,sz000978
2020-04-29,202001,360100000.0,totalShare,sz000978
2020-04-29,202001,360053425.0,liqaShare,sz000978
2020-04-29,202001,-0.04305,dupontROE,sz000978
2020-04-29,202001,1.822421,dupontAssetStoEquity,sz000978
2020-04-29,202001,0.009678,dupontAssetTurn,sz000978
2020-04-29,202001,0.897793,dupontPnitoni,sz000978
2020-04-29,202001,-2.718633,dupontNitogr,sz000978
2020-04-29,202001,1.004022,dupontTaxBurden,sz000978
2020-04-29,202001,0.009678,AssetTurnRatio,sz000978
2021-04-30,202101,0.050517,YOYLiability,sz000978
2021-04-30,202101,0.510727,liabilityToAsset,sz000978
2021-04-30,202101,2.043849,assetToEquity,sz000978
2021-04-30,202101,-1.075296,CFOToOR,sz000978
2021-04-30,202101,,CFOToNP,sz000978
2021-04-30,202101,-1.075296,CFOToGr,sz000978
2021-04-30,202101,-0.172698,YOYEquity,sz000978
2021-04-30,202101,0.214198,YOYNI,sz000978
2021-04-30,202101,0.182796,YOYEPSBasic,sz000978
2021-04-30,202101,0.184816,YOYPNI,sz000978
2021-04-30,202101,-0.042433,roeAvg,sz000978
2021-04-30,202101,-1.457691,npMargin,sz000978
2021-04-30,202101,-58731859.06,netProfit,sz000978
2021-04-30,202101,-0.705508,epsTTM,sz000978
2021-04-30,202101,,MBRevenue,sz000978
2021-04-30,202101,360100000.0,totalShare,sz000978
2021-04-30,202101,360053425.0,liqaShare,sz000978
2021-04-30,202101,-0.042433,dupontROE,sz000978
2021-04-30,202101,2.060928,dupontAssetStoEquity,sz000978
2021-04-30,202101,0.015165,dupontAssetTurn,sz000978
2021-04-30,202101,0.931363,dupontPnitoni,sz000978
2021-04-30,202101,-1.457691,dupontNitogr,sz000978
2021-04-30,202101,1.007075,dupontTaxBurden,sz000978
2021-04-30,202101,0.015165,AssetTurnRatio,sz000978
2022-04-29,202201,0.132471,YOYLiability,sz000978
2022-04-29,202201,0.594323,liabilityToAsset,sz000978
2022-04-29,202201,2.465013,assetToEquity,sz000978
2022-04-29,202201,-2.225127,CFOToOR,sz000978
2022-04-29,202201,,CFOToNP,sz000978
2022-04-29,202201,-2.225127,CFOToGr,sz000978
2022-04-29,202201,-0.181734,YOYEquity,sz000978
2022-04-29,202201,-0.277838,YOYNI,sz000978
2022-04-29,202201,-0.302632,YOYEPSBasic,sz000978
2022-04-29,202201,-0.303733,YOYPNI,sz000978
2022-04-29,202201,-0.066767,roeAvg,sz000978
2022-04-29,202201,-3.377697,npMargin,sz000978
2022-04-29,202201,-75049793.64,netProfit,sz000978
2022-04-29,202201,-0.636785,epsTTM,sz000978
2022-04-29,202201,,MBRevenue,sz000978
2022-04-29,202201,360100000.0,totalShare,sz000978
2022-04-29,202201,360053425.0,liqaShare,sz000978
2022-04-29,202201,-0.066767,dupontROE,sz000978
2022-04-29,202201,2.402513,dupontAssetStoEquity,sz000978
2022-04-29,202201,0.008659,dupontAssetTurn,sz000978
2022-04-29,202201,0.950236,dupontPnitoni,sz000978
2022-04-29,202201,-3.377697,dupontNitogr,sz000978
2022-04-29,202201,1.000091,dupontTaxBurden,sz000978
2022-04-29,202201,0.008659,AssetTurnRatio,sz000978
2014-08-28,201402,0.937564,YOYLiability,sz000978
2014-08-28,201402,0.511409,liabilityToAsset,sz000978
2014-08-28,201402,2.046701,assetToEquity,sz000978
2014-08-28,201402,-0.578032,CFOToOR,sz000978
2014-08-28,201402,,CFOToNP,sz000978
2014-08-28,201402,-0.578032,CFOToGr,sz000978
2014-08-28,201402,-0.04135,YOYEquity,sz000978
2014-08-28,201402,-0.485141,YOYNI,sz000978
2014-08-28,201402,-0.586207,YOYEPSBasic,sz000978
2014-08-28,201402,-0.586873,YOYPNI,sz000978
2014-08-28,201402,-0.023648,roeAvg,sz000978
2014-08-28,201402,-0.20613,npMargin,sz000978
2014-08-28,201402,-38963527.43,netProfit,sz000978
2014-08-28,201402,-0.004617,epsTTM,sz000978
2014-08-28,201402,181573664.26,MBRevenue,sz000978
2014-08-28,201402,360100000.0,totalShare,sz000978
2014-08-28,201402,360100000.0,liqaShare,sz000978
2014-08-28,201402,-0.023648,dupontROE,sz000978
2014-08-28,201402,2.10421,dupontAssetStoEquity,sz000978
