date,period,value,field,symbol
2014-04-26,201401,-0.06468,YOYLiability,sh600297
2014-04-26,201401,0.303186,liabilityToAsset,sh600297
2014-04-26,201401,1.435103,assetToEquity,sh600297
2014-04-26,201401,-0.114875,CFOToOR,sh600297
2014-04-26,201401,-1.863704,CFOToNP,sh600297
2014-04-26,201401,-0.114875,CFOToGr,sh600297
2014-04-26,201401,0.073404,YOYEquity,sh600297
2014-04-26,201401,0.638621,YOYNI,sh600297
2014-04-26,201401,0.726424,YOYEPSBasic,sh600297
2014-04-26,201401,0.726545,YOYPNI,sh600297
2014-04-26,201401,0.003287,roeAvg,sh600297
2014-04-26,201401,0.061638,npMargin,sh600297
2014-04-26,201401,3056898.32,netProfit,sh600297
2014-04-26,201401,0.154496,epsTTM,sh600297
2014-04-26,201401,,MBRevenue,sh600297
2014-04-26,201401,350000000.0,totalShare,sh600297
2014-04-26,201401,350000000.0,liqaShare,sh600297
2014-04-26,201401,0.003287,dupontROE,sh600297
2014-04-26,201401,1.442528,dupontAssetStoEquity,sh600297
2014-04-26,201401,0.035631,dupontAssetTurn,sh600297
2014-04-26,201401,1.037541,dupontPnitoni,sh600297
2014-04-26,201401,0.061638,dupontNitogr,sh600297
2014-04-26,201401,0.968021,dupontTaxBurden,sh600297
2014-04-26,201401,0.035631,AssetTurnRatio,sh600297
2015-04-30,201501,0.351979,YOYLiability,sh600297
2015-04-30,201501,0.373538,liabilityToAsset,sh600297
2015-04-30,201501,1.596266,assetToEquity,sh600297
2015-04-30,201501,0.826436,CFOToOR,sh600297
2015-04-30,201501,9.617362,CFOToNP,sh600297
2015-04-30,201501,0.826436,CFOToGr,sh600297
2015-04-30,201501,-0.013792,YOYEquity,sh600297
2015-04-30,201501,0.193265,YOYNI,sh600297
2015-04-30,201501,0.153846,YOYEPSBasic,sh600297
2015-04-30,201501,0.163919,YOYPNI,sh600297
2015-04-30,201501,0.003827,roeAvg,sh600297
2015-04-30,201501,0.085932,npMargin,sh600297
2015-04-30,201501,3647691.0,netProfit,sh600297
2015-04-30,201501,0.098158,epsTTM,sh600297
2015-04-30,201501,,MBRevenue,sh600297
2015-04-30,201501,350000000.0,totalShare,sh600297
2015-04-30,201501,350000000.0,liqaShare,sh600297
2015-04-30,201501,0.003827,dupontROE,sh600297
2015-04-30,201501,1.581569,dupontAssetStoEquity,sh600297
2015-04-30,201501,0.027827,dupontAssetTurn,sh600297
2015-04-30,201501,1.012024,dupontPnitoni,sh600297
2015-04-30,201501,0.085932,dupontNitogr,sh600297
2015-04-30,201501,0.933213,dupontTaxBurden,sh600297
2015-04-30,201501,0.027827,AssetTurnRatio,sh600297
2016-04-29,201601,89.733696,YOYLiability,sh600297
2016-04-29,201601,0.696961,liabilityToAsset,sh600297
2016-04-29,201601,3.299904,assetToEquity,sh600297
2016-04-29,201601,-0.165024,CFOToOR,sh600297
2016-04-29,201601,-5.506458,CFOToNP,sh600297
2016-04-29,201601,-0.165024,CFOToGr,sh600297
2016-04-29,201601,21.570613,YOYEquity,sh600297
2016-04-29,201601,0.515858,YOYNI,sh600297
2016-04-29,201601,0.265847,YOYEPSBasic,sh600297
2016-04-29,201601,0.63411,YOYPNI,sh600297
2016-04-29,201601,0.034398,roeAvg,sh600297
2016-04-29,201601,0.029969,npMargin,sh600297
2016-04-29,201601,773528145.26,netProfit,sh600297
2016-04-29,201601,0.413415,epsTTM,sh600297
2016-04-29,201601,,MBRevenue,sh600297
2016-04-29,201601,5500400678.0,totalShare,sh600297
2016-04-29,201601,525000000.0,liqaShare,sh600297
2016-04-29,201601,0.034398,dupontROE,sh600297
2016-04-29,201601,3.526617,dupontAssetStoEquity,sh600297
2016-04-29,201601,0.342044,dupontAssetTurn,sh600297
2016-04-29,201601,0.951508,dupontPnitoni,sh600297
