date,period,value,field,symbol
2022-12-29,202202,0.449658,YOYLiability,sh603173
2022-12-29,202202,0.769865,liabilityToAsset,sh603173
2022-12-29,202202,4.345284,assetToEquity,sh603173
2022-12-29,202202,-0.024111,CFOToOR,sh603173
2022-12-29,202202,-0.339971,CFOToNP,sh603173
2022-12-29,202202,-0.024111,CFOToGr,sh603173
2022-12-29,202202,0.242358,YOYEquity,sh603173
2022-12-29,202202,-0.362436,YOYNI,sh603173
2022-12-29,202202,-0.369863,YOYEPSBasic,sh603173
2022-12-29,202202,-0.362436,YOYPNI,sh603173
2022-12-29,202202,0.107741,roeAvg,sh603173
2022-12-29,202202,0.07092,npMargin,sh603173
2022-12-29,202202,55785288.85,netProfit,sh603173
2022-12-29,202202,1.070476,epsTTM,sh603173
2022-12-29,202202,782667691.58,MBRevenue,sh603173
2022-12-29,202202,120000000.0,totalShare,sh603173
2022-12-29,202202,,liqaShare,sh603173
2022-12-29,202202,0.107741,dupontROE,sh603173
2022-12-29,202202,4.210277,dupontAssetStoEquity,sh603173
2022-12-29,202202,0.360829,dupontAssetTurn,sh603173
2022-12-29,202202,1.0,dupontPnitoni,sh603173
2022-12-29,202202,0.07092,dupontNitogr,sh603173
2022-12-29,202202,0.940521,dupontTaxBurden,sh603173
2022-12-29,202202,0.360829,AssetTurnRatio,sh603173
2022-12-29,202203,,YOYLiability,sh603173
2022-12-29,202203,0.787349,liabilityToAsset,sh603173
2022-12-29,202203,4.702542,assetToEquity,sh603173
2022-12-29,202203,0.05143,CFOToOR,sh603173
2022-12-29,202203,0.584162,CFOToNP,sh603173
2022-12-29,202203,0.05143,CFOToGr,sh603173
2022-12-29,202203,,YOYEquity,sh603173
2022-12-29,202203,0.344721,YOYNI,sh603173
2022-12-29,202203,0.347826,YOYEPSBasic,sh603173
2022-12-29,202203,0.344721,YOYPNI,sh603173
2022-12-29,202203,0.205031,roeAvg,sh603173
2022-12-29,202203,0.088041,npMargin,sh603173
2022-12-29,202203,111948243.44,netProfit,sh603173
2022-12-29,202203,1.573895,epsTTM,sh603173
2022-12-29,202203,1266342609.57,MBRevenue,sh603173
2022-12-29,202203,120000000.0,totalShare,sh603173
2022-12-29,202203,,liqaShare,sh603173
2022-12-29,202203,0.205031,dupontROE,sh603173
2022-12-29,202203,4.411255,dupontAssetStoEquity,sh603173
2022-12-29,202203,0.527923,dupontAssetTurn,sh603173
2022-12-29,202203,1.0,dupontPnitoni,sh603173
2022-12-29,202203,0.088041,dupontNitogr,sh603173
2022-12-29,202203,0.924035,dupontTaxBurden,sh603173
2022-12-29,202203,0.527923,AssetTurnRatio,sh603173
