date,period,value,field,symbol
2014-04-30,201401,-0.091327,YOYLiability,sz000735
2014-04-30,201401,0.57609,liabilityToAsset,sz000735
2014-04-30,201401,2.35899,assetToEquity,sz000735
2014-04-30,201401,-0.128146,CFOToOR,sz000735
2014-04-30,201401,,CFOToNP,sz000735
2014-04-30,201401,-0.128146,CFOToGr,sz000735
2014-04-30,201401,-0.003157,YOYEquity,sz000735
2014-04-30,201401,-6.017729,YOYNI,sz000735
2014-04-30,201401,-6.581395,YOYEPSBasic,sz000735
2014-04-30,201401,-6.52022,YOYPNI,sz000735
2014-04-30,201401,-0.01233,roeAvg,sz000735
2014-04-30,201401,-0.079474,npMargin,sz000735
2014-04-30,201401,-21839013.63,netProfit,sz000735
2014-04-30,201401,0.004129,epsTTM,sz000735
2014-04-30,201401,,MBRevenue,sz000735
2014-04-30,201401,880132000.0,totalShare,sz000735
2014-04-30,201401,880082395.0,liqaShare,sz000735
2014-04-30,201401,-0.01233,dupontROE,sz000735
2014-04-30,201401,2.518199,dupontAssetStoEquity,sz000735
2014-04-30,201401,0.0643,dupontAssetTurn,sz000735
2014-04-30,201401,0.95816,dupontPnitoni,sz000735
2014-04-30,201401,-0.079474,dupontNitogr,sz000735
2014-04-30,201401,1.060974,dupontTaxBurden,sz000735
2014-04-30,201401,0.0643,AssetTurnRatio,sz000735
2015-04-29,201501,-0.027433,YOYLiability,sz000735
2015-04-29,201501,0.572425,liabilityToAsset,sz000735
2015-04-29,201501,2.33877,assetToEquity,sz000735
2015-04-29,201501,-0.582285,CFOToOR,sz000735
2015-04-29,201501,-5.127118,CFOToNP,sz000735
2015-04-29,201501,-0.582285,CFOToGr,sz000735
2015-04-29,201501,-0.004993,YOYEquity,sz000735
2015-04-29,201501,1.777053,YOYNI,sz000735
2015-04-29,201501,1.75,YOYEPSBasic,sz000735
2015-04-29,201501,1.741069,YOYPNI,sz000735
2015-04-29,201501,0.009167,roeAvg,sz000735
2015-04-29,201501,0.11357,npMargin,sz000735
2015-04-29,201501,16970070.78,netProfit,sz000735
2015-04-29,201501,0.099325,epsTTM,sz000735
2015-04-29,201501,,MBRevenue,sz000735
2015-04-29,201501,880132000.0,totalShare,sz000735
2015-04-29,201501,880082395.0,liqaShare,sz000735
2015-04-29,201501,0.009167,dupontROE,sz000735
2015-04-29,201501,2.488967,dupontAssetStoEquity,sz000735
2015-04-29,201501,0.035491,dupontAssetTurn,sz000735
2015-04-29,201501,0.913789,dupontPnitoni,sz000735
2015-04-29,201501,0.11357,dupontNitogr,sz000735
2015-04-29,201501,1.098712,dupontTaxBurden,sz000735
2015-04-29,201501,0.035491,AssetTurnRatio,sz000735
2016-04-23,201601,0.143635,YOYLiability,sz000735
2016-04-23,201601,0.440367,liabilityToAsset,sz000735
2016-04-23,201601,1.786885,assetToEquity,sz000735
2016-04-23,201601,-0.035455,CFOToOR,sz000735
2016-04-23,201601,-0.770435,CFOToNP,sz000735
2016-04-23,201601,-0.035455,CFOToGr,sz000735
2016-04-23,201601,1.003124,YOYEquity,sz000735
2016-04-23,201601,-0.54259,YOYNI,sz000735
2016-04-23,201601,-0.653409,YOYEPSBasic,sz000735
2016-04-23,201601,-0.656475,YOYPNI,sz000735
2016-04-23,201601,0.002097,roeAvg,sz000735
2016-04-23,201601,0.04602,npMargin,sz000735
2016-04-23,201601,7762271.63,netProfit,sz000735
2016-04-23,201601,0.057548,epsTTM,sz000735
2016-04-23,201601,,MBRevenue,sz000735
2016-04-23,201601,880132000.0,totalShare,sz000735
2016-04-23,201601,879482395.0,liqaShare,sz000735
2016-04-23,201601,0.002097,dupontROE,sz000735
2016-04-23,201601,2.106772,dupontAssetStoEquity,sz000735
2016-04-23,201601,0.031521,dupontAssetTurn,sz000735
2016-04-23,201601,0.686276,dupontPnitoni,sz000735
2016-04-23,201601,0.04602,dupontNitogr,sz000735
2016-04-23,201601,0.821524,dupontTaxBurden,sz000735
2016-04-23,201601,0.031521,AssetTurnRatio,sz000735
2017-04-29,201701,-0.179122,YOYLiability,sz000735
2017-04-29,201701,0.381725,liabilityToAsset,sz000735
2017-04-29,201701,1.617405,assetToEquity,sz000735
2017-04-29,201701,0.153596,CFOToOR,sz000735
2017-04-29,201701,0.956176,CFOToNP,sz000735
2017-04-29,201701,0.153596,CFOToGr,sz000735
2017-04-29,201701,0.04769,YOYEquity,sz000735
2017-04-29,201701,10.624319,YOYNI,sz000735
2017-04-29,201701,11.896552,YOYEPSBasic,sz000735
2017-04-29,201701,15.93766,YOYPNI,sz000735
2017-04-29,201701,0.024777,roeAvg,sz000735
2017-04-29,201701,0.160635,npMargin,sz000735
2017-04-29,201701,87401728.21,netProfit,sz000735
2017-04-29,201701,0.139732,epsTTM,sz000735
2017-04-29,201701,,MBRevenue,sz000735
2017-04-29,201701,1151513578.0,totalShare,sz000735
2017-04-29,201701,879505231.0,liqaShare,sz000735
2017-04-29,201701,0.024777,dupontROE,sz000735
2017-04-29,201701,1.734489,dupontAssetStoEquity,sz000735
2017-04-29,201701,0.090265,dupontAssetTurn,sz000735
2017-04-29,201701,0.985167,dupontPnitoni,sz000735
2017-04-29,201701,0.160635,dupontNitogr,sz000735
2017-04-29,201701,0.770868,dupontTaxBurden,sz000735
2017-04-29,201701,0.090265,AssetTurnRatio,sz000735
2018-04-28,201801,0.117,YOYLiability,sz000735
2018-04-28,201801,0.386257,liabilityToAsset,sz000735
2018-04-28,201801,1.629347,assetToEquity,sz000735
2018-04-28,201801,0.070612,CFOToOR,sz000735
2018-04-28,201801,0.042016,CFOToNP,sz000735
2018-04-28,201801,0.068664,CFOToGr,sz000735
2018-04-28,201801,0.098182,YOYEquity,sz000735
2018-04-28,201801,2.804153,YOYNI,sz000735
2018-04-28,201801,2.846257,YOYEPSBasic,sz000735
2018-04-28,201801,2.848101,YOYPNI,sz000735
2018-04-28,201801,0.089256,roeAvg,sz000735
2018-04-28,201801,1.680595,npMargin,sz000735
2018-04-28,201801,332489535.99,netProfit,sz000735
2018-04-28,201801,0.345807,epsTTM,sz000735
2018-04-28,201801,,MBRevenue,sz000735
2018-04-28,201801,1151513578.0,totalShare,sz000735
2018-04-28,201801,1059603915.0,liqaShare,sz000735
2018-04-28,201801,0.089256,dupontROE,sz000735
