date,period,value,field,symbol
2021-05-26,202001,,YOYLiability,sh603529
2021-05-26,202001,,liabilityToAsset,sh603529
2021-05-26,202001,,assetToEquity,sh603529
2021-05-26,202001,0.05231,CFOToOR,sh603529
2021-05-26,202001,0.8396,CFOToNP,sh603529
2021-05-26,202001,0.05231,CFOToGr,sh603529
2021-05-26,202001,,YOYEquity,sh603529
2021-05-26,202001,,YOYNI,sh603529
2021-05-26,202001,,YOYEPSBasic,sh603529
2021-05-26,202001,,YOYPNI,sh603529
2021-05-26,202001,,roeAvg,sh603529
2021-05-26,202001,0.062303,npMargin,sh603529
2021-05-26,202001,115412846.92,netProfit,sh603529
2021-05-26,202001,1.539976,epsTTM,sh603529
2021-05-26,202001,1852431268.62,MBRevenue,sh603529
2021-05-26,202001,338660003.0,totalShare,sh603529
2021-05-26,202001,,liqaShare,sh603529
2021-05-26,202001,,dupontROE,sh603529
2021-05-26,202001,,dupontAssetStoEquity,sh603529
2021-05-26,202001,,dupontAssetTurn,sh603529
2021-05-26,202001,1.00669,dupontPnitoni,sh603529
2021-05-26,202001,0.062303,dupontNitogr,sh603529
2021-05-26,202001,0.779263,dupontTaxBurden,sh603529
2021-05-26,202001,,AssetTurnRatio,sh603529
2021-05-26,202101,,YOYLiability,sh603529
2021-05-26,202101,0.718219,liabilityToAsset,sh603529
2021-05-26,202101,3.548861,assetToEquity,sh603529
2021-05-26,202101,0.064344,CFOToOR,sh603529
2021-05-26,202101,1.31604,CFOToNP,sh603529
2021-05-26,202101,0.064344,CFOToGr,sh603529
2021-05-26,202101,,YOYEquity,sh603529
2021-05-26,202101,0.324943,YOYNI,sh603529
2021-05-26,202101,0.323529,YOYEPSBasic,sh603529
2021-05-26,202101,0.307858,YOYPNI,sh603529
2021-05-26,202101,0.05616,roeAvg,sh603529
2021-05-26,202101,0.048892,npMargin,sh603529
2021-05-26,202101,152915396.04,netProfit,sh603529
2021-05-26,202101,1.872949,epsTTM,sh603529
2021-05-26,202101,3127600595.24,MBRevenue,sh603529
2021-05-26,202101,338660003.0,totalShare,sh603529
2021-05-26,202101,,liqaShare,sh603529
2021-05-26,202101,0.05616,dupontROE,sh603529
2021-05-26,202101,3.594407,dupontAssetStoEquity,sh603529
2021-05-26,202101,0.321587,dupontAssetTurn,sh603529
2021-05-26,202101,0.993709,dupontPnitoni,sh603529
2021-05-26,202101,0.048892,dupontNitogr,sh603529
2021-05-26,202101,0.813999,dupontTaxBurden,sh603529
2021-05-26,202101,0.321587,AssetTurnRatio,sh603529
2022-04-29,202201,0.26367,YOYLiability,sh603529
2022-04-29,202201,0.628123,liabilityToAsset,sh603529
2022-04-29,202201,2.68906,assetToEquity,sh603529
2022-04-29,202201,0.216224,CFOToOR,sh603529
2022-04-29,202201,3.141128,CFOToNP,sh603529
2022-04-29,202201,0.216224,CFOToGr,sh603529
2022-04-29,202201,0.909769,YOYEquity,sh603529
2022-04-29,202201,1.06472,YOYNI,sh603529
2022-04-29,202201,0.733898,YOYEPSBasic,sh603529
2022-04-29,202201,1.089315,YOYPNI,sh603529
2022-04-29,202201,0.061723,roeAvg,sh603529
2022-04-29,202201,0.068836,npMargin,sh603529
2022-04-29,202201,315727531.17,netProfit,sh603529
2022-04-29,202201,2.021058,epsTTM,sh603529
2022-04-29,202201,,MBRevenue,sh603529
2022-04-29,202201,410440003.0,totalShare,sh603529
2022-04-29,202201,65000000.0,liqaShare,sh603529
2022-04-29,202201,0.061723,dupontROE,sh603529
2022-04-29,202201,2.691773,dupontAssetStoEquity,sh603529
2022-04-29,202201,0.331273,dupontAssetTurn,sh603529
2022-04-29,202201,1.005546,dupontPnitoni,sh603529
2022-04-29,202201,0.068836,dupontNitogr,sh603529
2022-04-29,202201,0.857466,dupontTaxBurden,sh603529
2022-04-29,202201,0.331273,AssetTurnRatio,sh603529
2021-08-28,202002,,YOYLiability,sh603529
2021-08-28,202002,,liabilityToAsset,sh603529
2021-08-28,202002,,assetToEquity,sh603529
2021-08-28,202002,0.171783,CFOToOR,sh603529
2021-08-28,202002,2.959978,CFOToNP,sh603529
2021-08-28,202002,0.171783,CFOToGr,sh603529
2021-08-28,202002,,YOYEquity,sh603529
2021-08-28,202002,0.712267,YOYNI,sh603529
2021-08-28,202002,0.677966,YOYEPSBasic,sh603529
2021-08-28,202002,0.673804,YOYPNI,sh603529
2021-08-28,202002,,roeAvg,sh603529
2021-08-28,202002,0.058035,npMargin,sh603529
2021-08-28,202002,341042146.14,netProfit,sh603529
2021-08-28,202002,1.938337,epsTTM,sh603529
2021-08-28,202002,,MBRevenue,sh603529
2021-08-28,202002,338660003.0,totalShare,sh603529
2021-08-28,202002,,liqaShare,sh603529
2021-08-28,202002,,dupontROE,sh603529
2021-08-28,202002,,dupontAssetStoEquity,sh603529
2021-08-28,202002,,dupontAssetTurn,sh603529
2021-08-28,202002,0.982659,dupontPnitoni,sh603529
2021-08-28,202002,0.058035,dupontNitogr,sh603529
2021-08-28,202002,0.770351,dupontTaxBurden,sh603529
2021-08-28,202002,,AssetTurnRatio,sh603529
2021-08-28,202102,,YOYLiability,sh603529
