date,period,value,field,symbol
2014-04-26,201401,-0.280269,YOYLiability,sz000421
2014-04-26,201401,0.430347,liabilityToAsset,sz000421
2014-04-26,201401,1.755455,assetToEquity,sz000421
2014-04-26,201401,-0.178878,CFOToOR,sz000421
2014-04-26,201401,-1.830158,CFOToNP,sz000421
2014-04-26,201401,-0.178878,CFOToGr,sz000421
2014-04-26,201401,0.124994,YOYEquity,sz000421
2014-04-26,201401,0.853571,YOYNI,sz000421
2014-04-26,201401,1.096708,YOYEPSBasic,sz000421
2014-04-26,201401,1.096345,YOYPNI,sz000421
2014-04-26,201401,0.036391,roeAvg,sz000421
2014-04-26,201401,0.097739,npMargin,sz000421
2014-04-26,201401,48699080.89,netProfit,sz000421
2014-04-26,201401,0.242353,epsTTM,sz000421
2014-04-26,201401,,MBRevenue,sz000421
2014-04-26,201401,351684100.0,totalShare,sz000421
2014-04-26,201401,351639187.0,liqaShare,sz000421
2014-04-26,201401,0.036391,dupontROE,sz000421
2014-04-26,201401,2.390173,dupontAssetStoEquity,sz000421
2014-04-26,201401,0.211692,dupontAssetTurn,sz000421
2014-04-26,201401,0.735846,dupontPnitoni,sz000421
2014-04-26,201401,0.097739,dupontNitogr,sz000421
2014-04-26,201401,0.727876,dupontTaxBurden,sz000421
2014-04-26,201401,0.211692,AssetTurnRatio,sz000421
2015-04-28,201501,1.667857,YOYLiability,sz000421
2015-04-28,201501,0.449185,liabilityToAsset,sz000421
2015-04-28,201501,1.815493,assetToEquity,sz000421
2015-04-28,201501,0.217022,CFOToOR,sz000421
2015-04-28,201501,1.945042,CFOToNP,sz000421
2015-04-28,201501,0.217022,CFOToGr,sz000421
2015-04-28,201501,1.167447,YOYEquity,sz000421
2015-04-28,201501,0.714236,YOYNI,sz000421
2015-04-28,201501,0.74971,YOYEPSBasic,sz000421
2015-04-28,201501,0.891179,YOYPNI,sz000421
2015-04-28,201501,0.051939,roeAvg,sz000421
2015-04-28,201501,0.111577,npMargin,sz000421
2015-04-28,201501,115906119.75,netProfit,sz000421
2015-04-28,201501,0.358104,epsTTM,sz000421
2015-04-28,201501,,MBRevenue,sz000421
2015-04-28,201501,572646934.0,totalShare,sz000421
2015-04-28,201501,351671291.0,liqaShare,sz000421
2015-04-28,201501,0.051939,dupontROE,sz000421
2015-04-28,201501,2.455445,dupontAssetStoEquity,sz000421
2015-04-28,201501,0.254188,dupontAssetTurn,sz000421
2015-04-28,201501,0.745818,dupontPnitoni,sz000421
2015-04-28,201501,0.111577,dupontNitogr,sz000421
2015-04-28,201501,0.78951,dupontTaxBurden,sz000421
2015-04-28,201501,0.254188,AssetTurnRatio,sz000421
2016-04-28,201601,0.320749,YOYLiability,sz000421
2016-04-28,201601,0.494615,liabilityToAsset,sz000421
2016-04-28,201601,1.978688,assetToEquity,sz000421
2016-04-28,201601,0.156152,CFOToOR,sz000421
2016-04-28,201601,1.58856,CFOToNP,sz000421
2016-04-28,201601,0.155455,CFOToGr,sz000421
2016-04-28,201601,0.064448,YOYEquity,sz000421
2016-04-28,201601,-0.175302,YOYNI,sz000421
2016-04-28,201601,-0.259603,YOYEPSBasic,sz000421
2016-04-28,201601,-0.259354,YOYPNI,sz000421
2016-04-28,201601,0.027698,roeAvg,sz000421
2016-04-28,201601,0.098298,npMargin,sz000421
2016-04-28,201601,95587583.75,netProfit,sz000421
2016-04-28,201601,0.359284,epsTTM,sz000421
2016-04-28,201601,,MBRevenue,sz000421
