date,period,value,field,symbol
2017-04-28,201701,-0.389615,YOYLiability,sh600977
2017-04-28,201701,0.311706,liabilityToAsset,sh600977
2017-04-28,201701,1.452869,assetToEquity,sh600977
2017-04-28,201701,0.664397,CFOToOR,sh600977
2017-04-28,201701,3.829138,CFOToNP,sh600977
2017-04-28,201701,0.664397,CFOToGr,sh600977
2017-04-28,201701,1.000914,YOYEquity,sh600977
2017-04-28,201701,-0.051634,YOYNI,sh600977
2017-04-28,201701,-0.256039,YOYEPSBasic,sh600977
2017-04-28,201701,-0.004035,YOYPNI,sh600977
2017-04-28,201701,0.029061,roeAvg,sh600977
2017-04-28,201701,0.173511,npMargin,sh600977
2017-04-28,201701,313684681.0,netProfit,sh600977
2017-04-28,201701,0.49078,epsTTM,sh600977
2017-04-28,201701,,MBRevenue,sh600977
2017-04-28,201701,1867000000.0,totalShare,sh600977
2017-04-28,201701,467000000.0,liqaShare,sh600977
2017-04-28,201701,0.029061,dupontROE,sh600977
2017-04-28,201701,1.51084,dupontAssetStoEquity,sh600977
2017-04-28,201701,0.120656,dupontAssetTurn,sh600977
2017-04-28,201701,0.918807,dupontPnitoni,sh600977
2017-04-28,201701,0.173511,dupontNitogr,sh600977
2017-04-28,201701,0.750201,dupontTaxBurden,sh600977
2017-04-28,201701,0.120656,AssetTurnRatio,sh600977
2018-04-27,201801,0.125471,YOYLiability,sh600977
2018-04-27,201801,0.324374,liabilityToAsset,sh600977
2018-04-27,201801,1.480108,assetToEquity,sh600977
2018-04-27,201801,0.630087,CFOToOR,sh600977
2018-04-27,201801,3.58357,CFOToNP,sh600977
2018-04-27,201801,0.630087,CFOToGr,sh600977
2018-04-27,201801,0.061293,YOYEquity,sh600977
2018-04-27,201801,0.231665,YOYNI,sh600977
2018-04-27,201801,0.181818,YOYEPSBasic,sh600977
2018-04-27,201801,0.179593,YOYPNI,sh600977
2018-04-27,201801,0.032365,roeAvg,sh600977
2018-04-27,201801,0.175827,npMargin,sh600977
2018-04-27,201801,386354345.15,netProfit,sh600977
2018-04-27,201801,0.544748,epsTTM,sh600977
2018-04-27,201801,,MBRevenue,sh600977
2018-04-27,201801,1867000000.0,totalShare,sh600977
2018-04-27,201801,565000000.0,liqaShare,sh600977
2018-04-27,201801,0.032365,dupontROE,sh600977
2018-04-27,201801,1.531989,dupontAssetStoEquity,sh600977
2018-04-27,201801,0.136544,dupontAssetTurn,sh600977
2018-04-27,201801,0.879962,dupontPnitoni,sh600977
2018-04-27,201801,0.175827,dupontNitogr,sh600977
2018-04-27,201801,0.758916,dupontTaxBurden,sh600977
2018-04-27,201801,0.136544,AssetTurnRatio,sh600977
2019-04-27,201901,0.038664,YOYLiability,sh600977
2019-04-27,201901,0.310662,liabilityToAsset,sh600977
2019-04-27,201901,1.450667,assetToEquity,sh600977
2019-04-27,201901,0.728801,CFOToOR,sh600977
2019-04-27,201901,4.154328,CFOToNP,sh600977
2019-04-27,201901,0.728801,CFOToGr,sh600977
2019-04-27,201901,0.09966,YOYEquity,sh600977
2019-04-27,201901,0.010534,YOYNI,sh600977
2019-04-27,201901,0.043956,YOYEPSBasic,sh600977
2019-04-27,201901,0.044973,YOYPNI,sh600977
2019-04-27,201901,0.031014,roeAvg,sh600977
2019-04-27,201901,0.175432,npMargin,sh600977
2019-04-27,201901,390424320.43,netProfit,sh600977
2019-04-27,201901,0.808826,epsTTM,sh600977
2019-04-27,201901,,MBRevenue,sh600977
2019-04-27,201901,1867000000.0,totalShare,sh600977
2019-04-27,201901,565000000.0,liqaShare,sh600977
2019-04-27,201901,0.031014,dupontROE,sh600977
2019-04-27,201901,1.5122,dupontAssetStoEquity,sh600977
2019-04-27,201901,0.128476,dupontAssetTurn,sh600977
2019-04-27,201901,0.90995,dupontPnitoni,sh600977
2019-04-27,201901,0.175432,dupontNitogr,sh600977
