date,period,value,field,symbol
2014-04-26,201401,0.156896,YOYLiability,sz000005
2014-04-26,201401,0.484408,liabilityToAsset,sz000005
2014-04-26,201401,1.939518,assetToEquity,sz000005
2014-04-26,201401,0.120672,CFOToOR,sz000005
2014-04-26,201401,,CFOToNP,sz000005
2014-04-26,201401,0.120672,CFOToGr,sz000005
2014-04-26,201401,-0.084969,YOYEquity,sz000005
2014-04-26,201401,0.059896,YOYNI,sz000005
2014-04-26,201401,0.059406,YOYEPSBasic,sz000005
2014-04-26,201401,0.059896,YOYPNI,sz000005
2014-04-26,201401,-0.014006,roeAvg,sz000005
2014-04-26,201401,-0.712738,npMargin,sz000005
2014-04-26,201401,-8682228.39,netProfit,sz000005
2014-04-26,201401,-0.045707,epsTTM,sz000005
2014-04-26,201401,,MBRevenue,sz000005
2014-04-26,201401,914333607.0,totalShare,sz000005
2014-04-26,201401,913743007.0,liqaShare,sz000005
2014-04-26,201401,-0.014006,dupontROE,sz000005
2014-04-26,201401,1.92171,dupontAssetStoEquity,sz000005
2014-04-26,201401,0.010226,dupontAssetTurn,sz000005
2014-04-26,201401,1.0,dupontPnitoni,sz000005
2014-04-26,201401,-0.712738,dupontNitogr,sz000005
2014-04-26,201401,1.0,dupontTaxBurden,sz000005
2014-04-26,201401,0.010226,AssetTurnRatio,sz000005
2015-04-28,201501,0.206207,YOYLiability,sz000005
2015-04-28,201501,0.51322,liabilityToAsset,sz000005
2015-04-28,201501,2.054318,assetToEquity,sz000005
2015-04-28,201501,1.289965,CFOToOR,sz000005
2015-04-28,201501,,CFOToNP,sz000005
2015-04-28,201501,1.289965,CFOToGr,sz000005
2015-04-28,201501,0.074869,YOYEquity,sz000005
2015-04-28,201501,0.070918,YOYNI,sz000005
2015-04-28,201501,0.073684,YOYEPSBasic,sz000005
2015-04-28,201501,0.070918,YOYPNI,sz000005
2015-04-28,201501,-0.012118,roeAvg,sz000005
2015-04-28,201501,-0.598169,npMargin,sz000005
2015-04-28,201501,-8066504.98,netProfit,sz000005
