date,period,value,field,symbol
2014-04-25,201401,0.89206,YOYLiability,sz000620
2014-04-25,201401,0.817906,liabilityToAsset,sz000620
2014-04-25,201401,5.491654,assetToEquity,sz000620
2014-04-25,201401,-3.204156,CFOToOR,sz000620
2014-04-25,201401,-77.721204,CFOToNP,sz000620
2014-04-25,201401,-3.204156,CFOToGr,sz000620
2014-04-25,201401,0.174825,YOYEquity,sz000620
2014-04-25,201401,-0.903454,YOYNI,sz000620
2014-04-25,201401,-0.875,YOYEPSBasic,sz000620
2014-04-25,201401,-0.88149,YOYPNI,sz000620
2014-04-25,201401,0.00464,roeAvg,sz000620
2014-04-25,201401,0.041226,npMargin,sz000620
2014-04-25,201401,12341581.84,netProfit,sz000620
2014-04-25,201401,0.24761,epsTTM,sz000620
2014-04-25,201401,,MBRevenue,sz000620
2014-04-25,201401,1597970649.0,totalShare,sz000620
2014-04-25,201401,284563440.0,liqaShare,sz000620
2014-04-25,201401,0.00464,dupontROE,sz000620
2014-04-25,201401,5.802261,dupontAssetStoEquity,sz000620
2014-04-25,201401,0.015781,dupontAssetTurn,sz000620
2014-04-25,201401,1.22923,dupontPnitoni,sz000620
2014-04-25,201401,0.041226,dupontNitogr,sz000620
2014-04-25,201401,0.406459,dupontTaxBurden,sz000620
2014-04-25,201401,0.015781,AssetTurnRatio,sz000620
2015-04-30,201501,0.288552,YOYLiability,sz000620
2015-04-30,201501,0.780858,liabilityToAsset,sz000620
2015-04-30,201501,4.563244,assetToEquity,sz000620
2015-04-30,201501,-2.978591,CFOToOR,sz000620
2015-04-30,201501,-86.066406,CFOToNP,sz000620
2015-04-30,201501,-2.978591,CFOToGr,sz000620
2015-04-30,201501,0.703213,YOYEquity,sz000620
2015-04-30,201501,-0.015539,YOYNI,sz000620
2015-04-30,201501,0.0,YOYEPSBasic,sz000620
2015-04-30,201501,-0.085204,YOYPNI,sz000620
2015-04-30,201501,0.003052,roeAvg,sz000620
2015-04-30,201501,0.034608,npMargin,sz000620
2015-04-30,201501,12149806.36,netProfit,sz000620
2015-04-30,201501,0.262936,epsTTM,sz000620
2015-04-30,201501,,MBRevenue,sz000620
2015-04-30,201501,1597970649.0,totalShare,sz000620
2015-04-30,201501,1597970649.0,liqaShare,sz000620
2015-04-30,201501,0.003052,dupontROE,sz000620
2015-04-30,201501,5.63542,dupontAssetStoEquity,sz000620
2015-04-30,201501,0.0137,dupontAssetTurn,sz000620
