date,period,value,field,symbol
2014-04-29,201401,0.169952,YOYLiability,sh601607
2014-04-29,201401,0.492376,liabilityToAsset,sh601607
2014-04-29,201401,1.969961,assetToEquity,sh601607
2014-04-29,201401,-0.026539,CFOToOR,sh601607
2014-04-29,201401,-0.832072,CFOToNP,sh601607
2014-04-29,201401,-0.026539,CFOToGr,sh601607
2014-04-29,201401,0.046969,YOYEquity,sh601607
2014-04-29,201401,-0.079115,YOYNI,sh601607
2014-04-29,201401,-0.063171,YOYEPSBasic,sh601607
2014-04-29,201401,-0.063032,YOYPNI,sh601607
2014-04-29,201401,0.022374,roeAvg,sh601607
2014-04-29,201401,0.031895,npMargin,sh601607
2014-04-29,201401,678536030.2,netProfit,sh601607
2014-04-29,201401,0.819472,epsTTM,sh601607
2014-04-29,201401,,MBRevenue,sh601607
2014-04-29,201401,2688910538.0,totalShare,sh601607
2014-04-29,201401,1922935018.0,liqaShare,sh601607
2014-04-29,201401,0.022374,dupontROE,sh601607
2014-04-29,201401,2.185919,dupontAssetStoEquity,sh601607
2014-04-29,201401,0.37144,dupontAssetTurn,sh601607
2014-04-29,201401,0.863958,dupontPnitoni,sh601607
2014-04-29,201401,0.031895,dupontNitogr,sh601607
2014-04-29,201401,0.793208,dupontTaxBurden,sh601607
2014-04-29,201401,0.37144,AssetTurnRatio,sh601607
2015-04-29,201501,0.232904,YOYLiability,sh601607
2015-04-29,201501,0.525091,liabilityToAsset,sh601607
2015-04-29,201501,2.105667,assetToEquity,sh601607
2015-04-29,201501,-0.005655,CFOToOR,sh601607
2015-04-29,201501,-0.168974,CFOToNP,sh601607
2015-04-29,201501,-0.005655,CFOToGr,sh601607
2015-04-29,201501,0.079963,YOYEquity,sh601607
2015-04-29,201501,0.239233,YOYNI,sh601607
2015-04-29,201501,0.250917,YOYEPSBasic,sh601607
2015-04-29,201501,0.250837,YOYPNI,sh601607
2015-04-29,201501,0.026009,roeAvg,sh601607
2015-04-29,201501,0.033467,npMargin,sh601607
2015-04-29,201501,840863939.3,netProfit,sh601607
2015-04-29,201501,1.018322,epsTTM,sh601607
2015-04-29,201501,,MBRevenue,sh601607
2015-04-29,201501,2688910538.0,totalShare,sh601607
2015-04-29,201501,1922935018.0,liqaShare,sh601607
2015-04-29,201501,0.026009,dupontROE,sh601607
2015-04-29,201501,2.335106,dupontAssetStoEquity,sh601607
2015-04-29,201501,0.38164,dupontAssetTurn,sh601607
2015-04-29,201501,0.872049,dupontPnitoni,sh601607
2015-04-29,201501,0.033467,dupontNitogr,sh601607
2015-04-29,201501,0.820817,dupontTaxBurden,sh601607
2015-04-29,201501,0.38164,AssetTurnRatio,sh601607
2016-04-29,201601,0.209491,YOYLiability,sh601607
2016-04-29,201601,0.549539,liabilityToAsset,sh601607
2016-04-29,201601,2.219947,assetToEquity,sh601607
2016-04-29,201601,0.011194,CFOToOR,sh601607
