date,period,value,field,symbol
2014-04-26,201401,0.217233,YOYLiability,sz000039
2014-04-26,201401,0.684761,liabilityToAsset,sz000039
2014-04-26,201401,3.172196,assetToEquity,sz000039
2014-04-26,201401,-0.20329,CFOToOR,sz000039
2014-04-26,201401,-12.033097,CFOToNP,sz000039
2014-04-26,201401,-0.20329,CFOToGr,sz000039
2014-04-26,201401,0.063675,YOYEquity,sz000039
2014-04-26,201401,-0.201388,YOYNI,sz000039
2014-04-26,201401,-0.417476,YOYEPSBasic,sz000039
2014-04-26,201401,-0.417158,YOYPNI,sz000039
2014-04-26,201401,0.00616,roeAvg,sz000039
2014-04-26,201401,0.016894,npMargin,sz000039
2014-04-26,201401,204638000.0,netProfit,sz000039
2014-04-26,201401,0.784551,epsTTM,sz000039
2014-04-26,201401,,MBRevenue,sz000039
2014-04-26,201401,2662396051.0,totalShare,sz000039
2014-04-26,201401,1231214714.0,liqaShare,sz000039
2014-04-26,201401,0.00616,dupontROE,sz000039
2014-04-26,201401,3.646067,dupontAssetStoEquity,sz000039
2014-04-26,201401,0.160006,dupontAssetTurn,sz000039
2014-04-26,201401,0.624957,dupontPnitoni,sz000039
2014-04-26,201401,0.016894,dupontNitogr,sz000039
2014-04-26,201401,-2.88186,dupontTaxBurden,sz000039
2014-04-26,201401,0.160006,AssetTurnRatio,sz000039
2015-04-28,201501,0.213517,YOYLiability,sz000039
2015-04-28,201501,0.701481,liabilityToAsset,sz000039
2015-04-28,201501,3.349868,assetToEquity,sz000039
2015-04-28,201501,0.010314,CFOToOR,sz000039
2015-04-28,201501,0.281857,CFOToNP,sz000039
2015-04-28,201501,0.010314,CFOToGr,sz000039
2015-04-28,201501,0.095279,YOYEquity,sz000039
2015-04-28,201501,1.607307,YOYNI,sz000039
2015-04-28,201501,2.877083,YOYEPSBasic,sz000039
2015-04-28,201501,2.889491,YOYPNI,sz000039
2015-04-28,201501,0.022045,roeAvg,sz000039
2015-04-28,201501,0.036593,npMargin,sz000039
2015-04-28,201501,533554000.0,netProfit,sz000039
2015-04-28,201501,1.06537,epsTTM,sz000039
2015-04-28,201501,,MBRevenue,sz000039
2015-04-28,201501,2672628551.0,totalShare,sz000039
2015-04-28,201501,1241514516.0,liqaShare,sz000039
2015-04-28,201501,0.022045,dupontROE,sz000039
2015-04-28,201501,4.013444,dupontAssetStoEquity,sz000039
2015-04-28,201501,0.161004,dupontAssetTurn,sz000039
2015-04-28,201501,0.93229,dupontPnitoni,sz000039
2015-04-28,201501,0.036593,dupontNitogr,sz000039
2015-04-28,201501,0.745207,dupontTaxBurden,sz000039
2015-04-28,201501,0.161004,AssetTurnRatio,sz000039
2016-04-29,201601,0.175905,YOYLiability,sz000039
2016-04-29,201601,0.68003,liabilityToAsset,sz000039
2016-04-29,201601,3.125291,assetToEquity,sz000039
2016-04-29,201601,0.021081,CFOToOR,sz000039
2016-04-29,201601,0.454715,CFOToNP,sz000039
2016-04-29,201601,0.021081,CFOToGr,sz000039
2016-04-29,201601,0.271977,YOYEquity,sz000039
2016-04-29,201601,-0.095274,YOYNI,sz000039
2016-04-29,201601,-0.306287,YOYEPSBasic,sz000039
2016-04-29,201601,-0.174866,YOYPNI,sz000039
2016-04-29,201601,0.014254,roeAvg,sz000039
2016-04-29,201601,0.04636,npMargin,sz000039
2016-04-29,201601,482720000.0,netProfit,sz000039
2016-04-29,201601,0.633595,epsTTM,sz000039
2016-04-29,201601,,MBRevenue,sz000039
2016-04-29,201601,2978278386.0,totalShare,sz000039
2016-04-29,201601,1260835751.0,liqaShare,sz000039
2016-04-29,201601,0.014254,dupontROE,sz000039
2016-04-29,201601,3.819869,dupontAssetStoEquity,sz000039
2016-04-29,201601,0.094662,dupontAssetTurn,sz000039
2016-04-29,201601,0.850273,dupontPnitoni,sz000039
2016-04-29,201601,0.04636,dupontNitogr,sz000039
2016-04-29,201601,0.74416,dupontTaxBurden,sz000039
2016-04-29,201601,0.094662,AssetTurnRatio,sz000039
2017-04-28,201701,0.162447,YOYLiability,sz000039
2017-04-28,201701,0.691928,liabilityToAsset,sz000039
2017-04-28,201701,3.24599,assetToEquity,sz000039
2017-04-28,201701,0.006504,CFOToOR,sz000039
2017-04-28,201701,0.154347,CFOToNP,sz000039
2017-04-28,201701,0.006504,CFOToGr,sz000039
2017-04-28,201701,0.029054,YOYEquity,sz000039
2017-04-28,201701,0.281204,YOYNI,sz000039
2017-04-28,201701,0.25794,YOYEPSBasic,sz000039
2017-04-28,201701,0.24178,YOYPNI,sz000039
2017-04-28,201701,0.017225,roeAvg,sz000039
2017-04-28,201701,0.042141,npMargin,sz000039
2017-04-28,201701,618463000.0,netProfit,sz000039
2017-04-28,201701,0.214448,epsTTM,sz000039
2017-04-28,201701,,MBRevenue,sz000039
2017-04-28,201701,2979268186.0,totalShare,sz000039
2017-04-28,201701,1262016051.0,liqaShare,sz000039
2017-04-28,201701,0.017225,dupontROE,sz000039
2017-04-28,201701,4.291538,dupontAssetStoEquity,sz000039
2017-04-28,201701,0.115571,dupontAssetTurn,sz000039
2017-04-28,201701,0.824109,dupontPnitoni,sz000039
2017-04-28,201701,0.042141,dupontNitogr,sz000039
2017-04-28,201701,0.701164,dupontTaxBurden,sz000039
2017-04-28,201701,0.115571,AssetTurnRatio,sz000039
2018-04-28,201801,0.036834,YOYLiability,sz000039
2018-04-28,201801,0.679374,liabilityToAsset,sz000039
2018-04-28,201801,3.118898,assetToEquity,sz000039
2018-04-28,201801,-0.055829,CFOToOR,sz000039
2018-04-28,201801,-1.841167,CFOToNP,sz000039
2018-04-28,201801,-0.055829,CFOToGr,sz000039
2018-04-28,201801,0.102176,YOYEquity,sz000039
2018-04-28,201801,-0.056016,YOYNI,sz000039
2018-04-28,201801,-0.132389,YOYEPSBasic,sz000039
2018-04-28,201801,-0.12438,YOYPNI,sz000039
2018-04-28,201801,0.013646,roeAvg,sz000039
2018-04-28,201801,0.030323,npMargin,sz000039
2018-04-28,201801,583819000.0,netProfit,sz000039
2018-04-28,201801,0.819463,epsTTM,sz000039
2018-04-28,201801,,MBRevenue,sz000039
2018-04-28,201801,2984696636.0,totalShare,sz000039
2018-04-28,201801,1267620001.0,liqaShare,sz000039
2018-04-28,201801,0.013646,dupontROE,sz000039
2018-04-28,201801,4.085131,dupontAssetStoEquity,sz000039
2018-04-28,201801,0.144111,dupontAssetTurn,sz000039
2018-04-28,201801,0.764427,dupontPnitoni,sz000039
2018-04-28,201801,0.030323,dupontNitogr,sz000039
2018-04-28,201801,0.76069,dupontTaxBurden,sz000039
2018-04-28,201801,0.144111,AssetTurnRatio,sz000039
2019-04-30,201901,0.166218,YOYLiability,sz000039
2019-04-30,201901,0.666382,liabilityToAsset,sz000039
2019-04-30,201901,2.997437,assetToEquity,sz000039
2019-04-30,201901,-0.031385,CFOToOR,sz000039
2019-04-30,201901,-1.171623,CFOToNP,sz000039
2019-04-30,201901,-0.031385,CFOToGr,sz000039
2019-04-30,201901,0.185247,YOYEquity,sz000039
2019-04-30,201901,-0.123655,YOYNI,sz000039
2019-04-30,201901,-0.15472,YOYEPSBasic,sz000039
2019-04-30,201901,-0.090986,YOYPNI,sz000039
2019-04-30,201901,0.010623,roeAvg,sz000039
2019-04-30,201901,0.026787,npMargin,sz000039
2019-04-30,201901,511627000.0,netProfit,sz000039
2019-04-30,201901,1.118849,epsTTM,sz000039
2019-04-30,201901,,MBRevenue,sz000039
2019-04-30,201901,2985111236.0,totalShare,sz000039
2019-04-30,201901,1267654101.0,liqaShare,sz000039
2019-04-30,201901,0.010623,dupontROE,sz000039
2019-04-30,201901,4.206723,dupontAssetStoEquity,sz000039
2019-04-30,201901,0.11889,dupontAssetTurn,sz000039
2019-04-30,201901,0.792923,dupontPnitoni,sz000039
2019-04-30,201901,0.026787,dupontNitogr,sz000039
2019-04-30,201901,0.744851,dupontTaxBurden,sz000039
2019-04-30,201901,0.11889,AssetTurnRatio,sz000039
2020-04-30,202001,0.120758,YOYLiability,sz000039
2020-04-30,202001,0.68981,liabilityToAsset,sz000039
2020-04-30,202001,3.223836,assetToEquity,sz000039
2020-04-30,202001,-0.091089,CFOToOR,sz000039
2020-04-30,202001,,CFOToNP,sz000039
2020-04-30,202001,-0.091089,CFOToGr,sz000039
2020-04-30,202001,-0.007833,YOYEquity,sz000039
2020-04-30,202001,-2.338147,YOYNI,sz000039
2020-04-30,202001,-2.942598,YOYEPSBasic,sz000039
2020-04-30,202001,-2.581168,YOYPNI,sz000039
2020-04-30,202001,-0.016447,roeAvg,sz000039
2020-04-30,202001,-0.043189,npMargin,sz000039
2020-04-30,202001,-684632000.0,netProfit,sz000039
2020-04-30,202001,0.13806,epsTTM,sz000039
2020-04-30,202001,,MBRevenue,sz000039
2020-04-30,202001,3586074802.0,totalShare,sz000039
2020-04-30,202001,1525267840.0,liqaShare,sz000039
2020-04-30,202001,-0.016447,dupontROE,sz000039
2020-04-30,202001,4.460908,dupontAssetStoEquity,sz000039
2020-04-30,202001,0.091117,dupontAssetTurn,sz000039
2020-04-30,202001,0.936927,dupontPnitoni,sz000039
2020-04-30,202001,-0.043189,dupontNitogr,sz000039
2020-04-30,202001,1.183219,dupontTaxBurden,sz000039
2020-04-30,202001,0.091117,AssetTurnRatio,sz000039
2021-04-28,202101,-0.204728,YOYLiability,sz000039
2021-04-28,202101,0.636997,liabilityToAsset,sz000039
2021-04-28,202101,2.754802,assetToEquity,sz000039
2021-04-28,202101,0.112454,CFOToOR,sz000039
2021-04-28,202101,1.85431,CFOToNP,sz000039
2021-04-28,202101,0.112454,CFOToGr,sz000039
2021-04-28,202101,0.163967,YOYEquity,sz000039
2021-04-28,202101,3.556774,YOYNI,sz000039
2021-04-28,202101,3.100052,YOYEPSBasic,sz000039
2021-04-28,202101,3.349881,YOYPNI,sz000039
2021-04-28,202101,0.033828,roeAvg,sz000039
2021-04-28,202101,0.060645,npMargin,sz000039
2021-04-28,202101,1750449000.0,netProfit,sz000039
2021-04-28,202101,2.085776,epsTTM,sz000039
2021-04-28,202101,,MBRevenue,sz000039
2021-04-28,202101,3595013590.0,totalShare,sz000039
2021-04-28,202101,1534271428.0,liqaShare,sz000039
2021-04-28,202101,0.033828,dupontROE,sz000039
2021-04-28,202101,3.339991,dupontAssetStoEquity,sz000039
2021-04-28,202101,0.193947,dupontAssetTurn,sz000039
2021-04-28,202101,0.861111,dupontPnitoni,sz000039
2021-04-28,202101,0.060645,dupontNitogr,sz000039
2021-04-28,202101,0.748073,dupontTaxBurden,sz000039
2021-04-28,202101,0.193947,AssetTurnRatio,sz000039
2022-04-28,202201,0.018373,YOYLiability,sz000039
2022-04-28,202201,0.61325,liabilityToAsset,sz000039
2022-04-28,202201,2.585651,assetToEquity,sz000039
2022-04-28,202201,0.170562,CFOToOR,sz000039
2022-04-28,202201,3.003708,CFOToNP,sz000039
2022-04-28,202201,0.170562,CFOToGr,sz000039
2022-04-28,202201,0.085136,YOYEquity,sz000039
2022-04-28,202201,0.153507,YOYNI,sz000039
2022-04-28,202201,0.166626,YOYEPSBasic,sz000039
2022-04-28,202201,0.131981,YOYPNI,sz000039
2022-04-28,202201,0.036282,roeAvg,sz000039
2022-04-28,202201,0.056784,npMargin,sz000039
2022-04-28,202201,2019156000.0,netProfit,sz000039
2022-04-28,202201,1.909384,epsTTM,sz000039
2022-04-28,202201,,MBRevenue,sz000039
2022-04-28,202201,3595013590.0,totalShare,sz000039
2022-04-28,202201,1534271428.0,liqaShare,sz000039
2022-04-28,202201,0.036282,dupontROE,sz000039
2022-04-28,202201,3.343856,dupontAssetStoEquity,sz000039
2022-04-28,202201,0.226118,dupontAssetTurn,sz000039
2022-04-28,202201,0.845041,dupontPnitoni,sz000039
2022-04-28,202201,0.056784,dupontNitogr,sz000039
2022-04-28,202201,0.735228,dupontTaxBurden,sz000039
2022-04-28,202201,0.226118,AssetTurnRatio,sz000039
2014-08-26,201402,0.25169,YOYLiability,sz000039
2014-08-26,201402,0.696692,liabilityToAsset,sz000039
2014-08-26,201402,3.296983,assetToEquity,sz000039
2014-08-26,201402,-0.098891,CFOToOR,sz000039
2014-08-26,201402,-2.464059,CFOToNP,sz000039
2014-08-26,201402,-0.098891,CFOToGr,sz000039
2014-08-26,201402,0.069206,YOYEquity,sz000039
2014-08-26,201402,0.798192,YOYNI,sz000039
2014-08-26,201402,0.874096,YOYEPSBasic,sz000039
2014-08-26,201402,0.875148,YOYPNI,sz000039
2014-08-26,201402,0.049721,roeAvg,sz000039
2014-08-26,201402,0.040133,npMargin,sz000039
2014-08-26,201402,1286119000.0,netProfit,sz000039
2014-08-26,201402,0.999546,epsTTM,sz000039
2014-08-26,201402,31505113000.0,MBRevenue,sz000039
2014-08-26,201402,2664588601.0,totalShare,sz000039
2014-08-26,201402,1233662066.0,liqaShare,sz000039
2014-08-26,201402,0.049721,dupontROE,sz000039
2014-08-26,201402,3.72535,dupontAssetStoEquity,sz000039
2014-08-26,201402,0.413231,dupontAssetTurn,sz000039
2014-08-26,201402,0.804769,dupontPnitoni,sz000039
2014-08-26,201402,0.040133,dupontNitogr,sz000039
2014-08-26,201402,1.014108,dupontTaxBurden,sz000039
2014-08-26,201402,0.413231,AssetTurnRatio,sz000039
2015-08-28,201502,0.137274,YOYLiability,sz000039
2015-08-28,201502,0.683756,liabilityToAsset,sz000039
2015-08-28,201502,3.162115,assetToEquity,sz000039
2015-08-28,201502,-0.019164,CFOToOR,sz000039
2015-08-28,201502,-0.37851,CFOToNP,sz000039
2015-08-28,201502,-0.019164,CFOToGr,sz000039
2015-08-28,201502,0.197379,YOYEquity,sz000039
2015-08-28,201502,0.284803,YOYNI,sz000039
2015-08-28,201502,0.462291,YOYEPSBasic,sz000039
2015-08-28,201502,0.466814,YOYPNI,sz000039
2015-08-28,201502,0.064076,roeAvg,sz000039
2015-08-28,201502,0.05063,npMargin,sz000039
2015-08-28,201502,1652410000.0,netProfit,sz000039
2015-08-28,201502,1.101926,epsTTM,sz000039
2015-08-28,201502,32109684000.0,MBRevenue,sz000039
2015-08-28,201502,2687085016.0,totalShare,sz000039
2015-08-28,201502,1255970981.0,liqaShare,sz000039
2015-08-28,201502,0.064076,dupontROE,sz000039
2015-08-28,201502,3.869621,dupontAssetStoEquity,sz000039
2015-08-28,201502,0.355973,dupontAssetTurn,sz000039
2015-08-28,201502,0.918776,dupontPnitoni,sz000039
2015-08-28,201502,0.05063,dupontNitogr,sz000039
2015-08-28,201502,0.795392,dupontTaxBurden,sz000039
2015-08-28,201502,0.355973,AssetTurnRatio,sz000039
2016-08-31,201602,0.230768,YOYLiability,sz000039
